# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
oca4	NHFMJM_10995	NHFMJM_10995	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ompC	NHFMJM_09195	NHFMJM_09195	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ompC	NHFMJM_18630	NHFMJM_18630	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ompC	NHFMJM_21850	NHFMJM_21850	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ompC	NHFMJM_24795	NHFMJM_24795	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ompR	NHFMJM_26600	NHFMJM_26600	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
opgE	NHFMJM_26625	NHFMJM_26625	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
oppA	NHFMJM_02495	NHFMJM_02495	protein_coding	0	1	0	0	0	0	0	0	0	0	1	0
oqxA	NHFMJM_11900	NHFMJM_11900	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
oqxB	NHFMJM_01245	NHFMJM_01245	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
orn	NHFMJM_07435	NHFMJM_07435	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
oxdD	NHFMJM_24020	NHFMJM_24020	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pTC1	NHFMJM_19495	NHFMJM_19495	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
paaI	NHFMJM_24515	NHFMJM_24515	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
paaJ	NHFMJM_05205	NHFMJM_05205	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
paaJ	NHFMJM_05395	NHFMJM_05395	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
paaJ	NHFMJM_05420	NHFMJM_05420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
paaJ	NHFMJM_11190	NHFMJM_11190	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
paaJ	NHFMJM_12125	NHFMJM_12125	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
paaJ	NHFMJM_23135	NHFMJM_23135	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
paaJ	NHFMJM_25450	NHFMJM_25450	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pcaD	NHFMJM_08530	NHFMJM_08530	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pccA	NHFMJM_09635	NHFMJM_09635	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3
pdxA	NHFMJM_08255	NHFMJM_08255	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pdxI	NHFMJM_24295	NHFMJM_24295	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pdxJ	NHFMJM_07025	NHFMJM_07025	protein_coding	0	1	0	1	1	0	0	0	0	0	1	0
pepN	NHFMJM_22835	NHFMJM_22835	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
petA	NHFMJM_08245	NHFMJM_08245	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
pfkA	NHFMJM_07005	NHFMJM_07005	protein_coding	0	1	0	1	0	0	0	0	0	0	1	1
pgi	NHFMJM_08570	NHFMJM_08570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
phaD	NHFMJM_05020	NHFMJM_05020	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2
phbB	NHFMJM_25455	NHFMJM_25455	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
phhB	NHFMJM_07445	NHFMJM_07445	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
phnA	NHFMJM_00285	NHFMJM_00285	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
phnC	NHFMJM_20410	NHFMJM_20410	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1
phnD	NHFMJM_20405	NHFMJM_20405	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1
phnE	NHFMJM_20415	NHFMJM_20415	protein_coding	0	1	0	1	0	0	0	0	0	0	1	1
phnX	NHFMJM_20425	NHFMJM_20425	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2
phoE	NHFMJM_13395	NHFMJM_13395	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
phoE	NHFMJM_15230	NHFMJM_15230	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
phrB	NHFMJM_16585	NHFMJM_16585	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
phtD	NHFMJM_18605	NHFMJM_18605	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pleD	NHFMJM_02290	NHFMJM_02290	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pleD	NHFMJM_05410	NHFMJM_05410	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pleD	NHFMJM_06970	NHFMJM_06970	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pobA	NHFMJM_00795	NHFMJM_00795	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
polA	NHFMJM_07345	NHFMJM_07345	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
potA	NHFMJM_15485	NHFMJM_15485	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ppa	NHFMJM_03585	NHFMJM_03585	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ppiB	NHFMJM_05935	NHFMJM_05935	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ppiB	NHFMJM_05940	NHFMJM_05940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ppk1	NHFMJM_21525	NHFMJM_21525	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0
ppnN	NHFMJM_03555	NHFMJM_03555	protein_coding	0	0	0	3	1	0	0	0	0	0	0	2
ppx	NHFMJM_21530	NHFMJM_21530	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
priA	NHFMJM_13340	NHFMJM_13340	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
prmA	NHFMJM_16205	NHFMJM_16205	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
proQ	NHFMJM_12010	NHFMJM_12010	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2
prs	NHFMJM_07900	NHFMJM_07900	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pssA	NHFMJM_03510	NHFMJM_03510	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2
pstA	NHFMJM_21545	NHFMJM_21545	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pstC	NHFMJM_21540	NHFMJM_21540	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pstS	NHFMJM_21535	NHFMJM_21535	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pth	NHFMJM_07910	NHFMJM_07910	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ptsH	NHFMJM_12870	NHFMJM_12870	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ptsP	NHFMJM_12875	NHFMJM_12875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pulD	NHFMJM_08830	NHFMJM_08830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pulF	NHFMJM_08170	NHFMJM_08170	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pulK	NHFMJM_08810	NHFMJM_08810	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pulL	NHFMJM_08815	NHFMJM_08815	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pulO	NHFMJM_08175	NHFMJM_08175	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
purA	NHFMJM_21160	NHFMJM_21160	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
purC	NHFMJM_10265	NHFMJM_10265	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
purD	NHFMJM_23285	NHFMJM_23285	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
purL2	NHFMJM_02965	NHFMJM_02965	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
purT	NHFMJM_06990	NHFMJM_06990	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pyrB	NHFMJM_16605	NHFMJM_16605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
pyrC	NHFMJM_15780	NHFMJM_15780	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
pyrR	NHFMJM_16600	NHFMJM_16600	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
qcrB,petB	NHFMJM_08240	NHFMJM_08240	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
qdoI	NHFMJM_24005	NHFMJM_24005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
qdoI	NHFMJM_24045	NHFMJM_24045	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
queG	NHFMJM_06375	NHFMJM_06375	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rbsK	NHFMJM_16215	NHFMJM_16215	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rdgC	NHFMJM_11185	NHFMJM_11185	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
recO	NHFMJM_07030	NHFMJM_07030	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
recQ	NHFMJM_11795	NHFMJM_11795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
recR	NHFMJM_03645	NHFMJM_03645	protein_coding	0	1	0	0	0	0	0	0	0	0	1	0
rfbA	NHFMJM_15465	NHFMJM_15465	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rfbC	NHFMJM_15470	NHFMJM_15470	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rhaT	NHFMJM_07310	NHFMJM_07310	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rhaT	NHFMJM_17580	NHFMJM_17580	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rhaT	NHFMJM_19710	NHFMJM_19710	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ribB	NHFMJM_20795	NHFMJM_20795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ribH	NHFMJM_20790	NHFMJM_20790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ridA	NHFMJM_15000	NHFMJM_15000	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rimI	NHFMJM_12840	NHFMJM_12840	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rimO	NHFMJM_03665	NHFMJM_03665	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rlmH	NHFMJM_23300	NHFMJM_23300	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rlmK	NHFMJM_24495	NHFMJM_24495	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rnc	NHFMJM_07040	NHFMJM_07040	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rnhA	NHFMJM_03625	NHFMJM_03625	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rocF	NHFMJM_15770	NHFMJM_15770	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rpiR	NHFMJM_08560	NHFMJM_08560	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rplS	NHFMJM_07470	NHFMJM_07470	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rplY	NHFMJM_07905	NHFMJM_07905	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rpoE	NHFMJM_03530	NHFMJM_03530	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2
rpsG	NHFMJM_12555	NHFMJM_12555	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rpsL	NHFMJM_12550	NHFMJM_12550	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rrrD	NHFMJM_03245	NHFMJM_03245	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rsgA	NHFMJM_07450	NHFMJM_07450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rssA	NHFMJM_08295	NHFMJM_08295	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
rssA	NHFMJM_24595	NHFMJM_24595	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
rutG	NHFMJM_11470	NHFMJM_11470	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ruvB	NHFMJM_15145	NHFMJM_15145	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ruvC	NHFMJM_16125	NHFMJM_16125	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
sIR2	NHFMJM_23120	NHFMJM_23120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
sMI1	NHFMJM_23775	NHFMJM_23775	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
sRAP	NHFMJM_27125	NHFMJM_27125	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
sYLF	NHFMJM_19095	NHFMJM_19095	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
sapB	NHFMJM_15150	NHFMJM_15150	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
sbcB	NHFMJM_23190	NHFMJM_23190	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
sbp	NHFMJM_01470	NHFMJM_01470	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1
secA,secA2	NHFMJM_08210	NHFMJM_08210	protein_coding	0	0	0	3	1	0	0	0	0	0	0	2
serB	NHFMJM_01820	NHFMJM_01820	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
serS	NHFMJM_18040	NHFMJM_18040	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
sfcA	NHFMJM_11005	NHFMJM_11005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
slpA	NHFMJM_10270	NHFMJM_10270	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
slpA	NHFMJM_18030	NHFMJM_18030	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
smc	NHFMJM_24580	NHFMJM_24580	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
sodA	NHFMJM_23760	NHFMJM_23760	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
sodC	NHFMJM_02505	NHFMJM_02505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
soxR	NHFMJM_11895	NHFMJM_11895	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
splB	NHFMJM_20390	NHFMJM_20390	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
spoIVCA	NHFMJM_28285	NHFMJM_28285	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
srp102	NHFMJM_13315	NHFMJM_13315	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
sspB	NHFMJM_08225	NHFMJM_08225	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
ssuD	NHFMJM_08845	NHFMJM_08845	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
sufA,iscA	NHFMJM_24335	NHFMJM_24335	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tACO1	NHFMJM_23280	NHFMJM_23280	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tadD	NHFMJM_07880	NHFMJM_07880	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
tal	NHFMJM_08565	NHFMJM_08565	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tar	NHFMJM_03575	NHFMJM_03575	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tar	NHFMJM_23150	NHFMJM_23150	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tar	NHFMJM_23270	NHFMJM_23270	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tatB	NHFMJM_08280	NHFMJM_08280	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tatC	NHFMJM_08275	NHFMJM_08275	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tauA	NHFMJM_01500	NHFMJM_01500	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tauA	NHFMJM_09170	NHFMJM_09170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tauA	NHFMJM_18125	NHFMJM_18125	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tauB	NHFMJM_01510	NHFMJM_01510	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tauB	NHFMJM_09160	NHFMJM_09160	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tauB	NHFMJM_11830	NHFMJM_11830	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
tauB	NHFMJM_18120	NHFMJM_18120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tauC	NHFMJM_01505	NHFMJM_01505	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tauC	NHFMJM_11825	NHFMJM_11825	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
tauC	NHFMJM_18115	NHFMJM_18115	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tauE	NHFMJM_21870	NHFMJM_21870	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tctC	NHFMJM_00770	NHFMJM_00770	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tctC	NHFMJM_01815	NHFMJM_01815	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tctC	NHFMJM_02395	NHFMJM_02395	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
tctC	NHFMJM_02410	NHFMJM_02410	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tctC	NHFMJM_04410	NHFMJM_04410	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2
tctC	NHFMJM_06365	NHFMJM_06365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tctC	NHFMJM_08525	NHFMJM_08525	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tctC	NHFMJM_09185	NHFMJM_09185	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tctC	NHFMJM_10275	NHFMJM_10275	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tctC	NHFMJM_12045	NHFMJM_12045	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
tctC	NHFMJM_12050	NHFMJM_12050	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tctC	NHFMJM_13385	NHFMJM_13385	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
tctC	NHFMJM_15205	NHFMJM_15205	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tctC	NHFMJM_20395	NHFMJM_20395	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2
tctC	NHFMJM_24010	NHFMJM_24010	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tctC	NHFMJM_24090	NHFMJM_24090	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tenA	NHFMJM_19700	NHFMJM_19700	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
thiC	NHFMJM_20075	NHFMJM_20075	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0
tilS	NHFMJM_05910	NHFMJM_05910	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tilS	NHFMJM_15245	NHFMJM_15245	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tldD	NHFMJM_16160	NHFMJM_16160	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tnp-IS5	NHFMJM_27080	NHFMJM_27080	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tolC	NHFMJM_01240	NHFMJM_01240	protein_coding	0	1	0	0	0	0	0	0	0	0	1	0
tolC	NHFMJM_19960	NHFMJM_19960	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
tolC	NHFMJM_26605	NHFMJM_26605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tonB	NHFMJM_16140	NHFMJM_16140	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
trmE	NHFMJM_11020	NHFMJM_11020	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
trxA	NHFMJM_03620	NHFMJM_03620	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tsaE	NHFMJM_06380	NHFMJM_06380	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
tsdA	NHFMJM_24630	NHFMJM_24630	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tsdA	NHFMJM_26630	NHFMJM_26630	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
tusA	NHFMJM_19765	NHFMJM_19765	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
tyrB	NHFMJM_24310	NHFMJM_24310	protein_coding	0	1	0	0	0	0	1	0	0	0	0	0
ubiE	NHFMJM_03630	NHFMJM_03630	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
uhpC	NHFMJM_00290	NHFMJM_00290	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
uppP	NHFMJM_26635	NHFMJM_26635	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
uraH	NHFMJM_19085	NHFMJM_19085	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ushA	NHFMJM_21305	NHFMJM_21305	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
uspA	NHFMJM_00780	NHFMJM_00780	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
uspA	NHFMJM_02385	NHFMJM_02385	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
uvrB	NHFMJM_24315	NHFMJM_24315	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
uvrB	NHFMJM_28240	NHFMJM_28240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
uvrD	NHFMJM_13305	NHFMJM_13305	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
vacB	NHFMJM_16145	NHFMJM_16145	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
valS	NHFMJM_19775	NHFMJM_19775	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ves	NHFMJM_11860	NHFMJM_11860	protein_coding	0	0	0	3	1	0	0	0	0	0	0	2
xdhC	NHFMJM_19105	NHFMJM_19105	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
xerD	NHFMJM_06350	NHFMJM_06350	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
xseA	NHFMJM_23755	NHFMJM_23755	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ySH1	NHFMJM_01235	NHFMJM_01235	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yacG	NHFMJM_08190	NHFMJM_08190	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ybaB	NHFMJM_03650	NHFMJM_03650	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ybjQ	NHFMJM_24120	NHFMJM_24120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ycfP	NHFMJM_16150	NHFMJM_16150	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ycgM	NHFMJM_24100	NHFMJM_24100	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
yckC	NHFMJM_03545	NHFMJM_03545	protein_coding	0	0	0	3	1	0	0	0	0	0	0	2
yddA	NHFMJM_07010	NHFMJM_07010	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1
ydeN	NHFMJM_01475	NHFMJM_01475	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1
ydjI	NHFMJM_15510	NHFMJM_15510	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
yeaD2	NHFMJM_20275	NHFMJM_20275	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2
yecT	NHFMJM_24070	NHFMJM_24070	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yejB	NHFMJM_02490	NHFMJM_02490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yejE	NHFMJM_02485	NHFMJM_02485	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yejF	NHFMJM_02480	NHFMJM_02480	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yesE	NHFMJM_18135	NHFMJM_18135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yesM	NHFMJM_07315	NHFMJM_07315	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
yfdV	NHFMJM_06370	NHFMJM_06370	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0
yfdV	NHFMJM_13330	NHFMJM_13330	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
yfdV	NHFMJM_23155	NHFMJM_23155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yfeH	NHFMJM_22320	NHFMJM_22320	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ygiQ	NHFMJM_11465	NHFMJM_11465	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ygjP	NHFMJM_05055	NHFMJM_05055	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0
yhaK	NHFMJM_10315	NHFMJM_10315	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
yhhN	NHFMJM_15175	NHFMJM_15175	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
yjgC	NHFMJM_17570	NHFMJM_17570	protein_coding	0	1	0	0	0	0	0	0	0	0	1	0
yjhB	NHFMJM_08195	NHFMJM_08195	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ykgJ	NHFMJM_19500	NHFMJM_19500	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
ykgJ	NHFMJM_19520	NHFMJM_19520	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yndB	NHFMJM_19970	NHFMJM_19970	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
ynfA	NHFMJM_24575	NHFMJM_24575	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
yqgF	NHFMJM_16595	NHFMJM_16595	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yqjQ	NHFMJM_24525	NHFMJM_24525	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
yrpB	NHFMJM_20310	NHFMJM_20310	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2
yxeI	NHFMJM_02295	NHFMJM_02295	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
zapA	NHFMJM_02280	NHFMJM_02280	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
zapD	NHFMJM_08185	NHFMJM_08185	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0
zntA	NHFMJM_02380	NHFMJM_02380	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1
zupT	NHFMJM_07325	NHFMJM_07325	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0
0	0	0	1	1	0	0	0	0	0
proB	FIBDFK_13140	FIBDFK_13140	protein_coding	0	0	0	2	0	0	0	0	0	2
proC	FIBDFK_08565	FIBDFK_08565	protein_coding	0	0	0	1	0	0	0	0	0	1
proP	FIBDFK_04255	FIBDFK_04255	protein_coding	0	0	0	1	1	0	0	0	0	0
proS	FIBDFK_20395	FIBDFK_20395	protein_coding	0	0	0	1	1	0	0	0	0	0
prpA	FIBDFK_12845	FIBDFK_12845	protein_coding	0	0	0	1	1	0	0	0	0	0
prpB	FIBDFK_02480	FIBDFK_02480	protein_coding	0	0	0	1	1	0	0	0	0	0
prs	FIBDFK_24350	FIBDFK_24350	protein_coding	0	0	0	3	2	0	0	0	0	1
psd	FIBDFK_18030	FIBDFK_18030	protein_coding	0	0	0	1	0	0	0	0	0	1
pspE	FIBDFK_12280	FIBDFK_12280	protein_coding	0	0	0	1	0	0	0	0	0	1
